lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-68.89,-20.92,35.0,201.0,-60.467,-21.224,0.038,1163.0,-62.77,-21.66,10.17,25.4,3.07,-158.67,0.18,77.47,902.0,201.0,32.84,40.13,9.19,4.36,-2.86,-1.12,-7.11,26.94,6.34,3.22,99.06,0.17,12.74,156.54,2.59
-70.3,-33.15,5.0,2901.0,-69.41199999999999,-32.89,0.035,853.0,-71.78,-32.63,10.7,-14.8,1.76,155.18,0.2,96.06,911.0,201.0,19.33,19.33,10.34,-2.73,-1.6,0.74,-8.97,-12.8,8.75,-1.99,40.29,0.15,54.34,111.18,2.13
-69.72,-18.29,14.0,201.0,-66.96600000000001,-17.778,0.038,1039.0,-68.9,-18.94,11.88,26.84,2.68,-143.45,0.2,56.48,911.0,201.0,30.89,37.91,10.6,5.37,-2.15,-1.6,-9.25,24.08,8.45,3.78,75.16,0.2,9.16,144.44,2.59
-68.83,-21.92,36.0,201.0,-60.092,-22.265,0.036000000000000004,1174.0,-62.34,-22.4,10.02,9.34,3.06,-174.75,0.18,93.75,902.0,201.0,33.55,39.27,9.89,1.63,-3.05,-0.28,-6.97,10.9,6.84,1.32,97.67,0.19,12.22,155.98,2.58
-68.73,-21.12,170.0,201.0,-44.243,-22.326999999999998,0.04,1088.0,-46.68,-22.78,2.77,-8.35,-0.34,7.4,0.18,80.99,902.0,201.0,14.34,14.34,2.74,-0.4,0.34,0.04,-3.09,-6.57,3.07,-0.35,3.96,0.01,,101.58,2.39
-69.55,-26.25,42.0,202.0,-59.028,-26.883000000000003,0.031,1119.0,-61.0,-26.85,8.27,-26.5,2.59,-171.61,0.2,94.62,902.0,201.0,34.27,34.27,7.4,-3.69,-2.57,-0.38,-6.33,-40.21,4.83,-4.09,94.74,0.15,20.22,154.78,2.58
-69.08,-22.99,29.0,202.0,-62.321999999999996,-22.991,0.033,920.0,-64.38,-22.75,12.34,-18.38,2.85,-172.02,0.18,94.03,902.0,201.0,32.38,32.38,11.71,-3.89,-2.83,-0.4,-9.88,-25.8,8.89,-4.3,94.18,0.22,19.75,154.48,2.25
-70.46,-34.09,5.0,2901.0,-69.57300000000001,-33.83,0.036000000000000004,849.0,-71.94,-33.19,10.67,-29.46,1.75,140.36,0.19,110.76,911.0,201.0,18.75,18.75,9.29,-5.25,-1.35,1.12,-8.96,-27.44,7.95,-4.13,40.29,0.13,54.34,106.59,2.13
-69.06,-22.97,41.0,202.0,-58.867,-23.545,0.034,1143.0,-60.97,-23.51,8.8,-23.51,2.61,-170.79,0.18,93.67,902.0,201.0,34.44,37.68,8.07,-3.51,-2.58,-0.42,-6.77,-35.69,5.5,-3.95,93.36,0.15,18.32,154.19,2.57
-68.82,-23.41,42.0,202.0,-58.365,-24.029,0.038,1145.0,-60.75,-23.93,8.76,-24.9,2.61,-171.66,0.2,94.51,902.0,201.0,34.8,37.2,7.95,-3.69,-2.58,-0.38,-6.75,-37.28,5.37,-4.09,91.85,0.16,20.22,153.54,2.56
